block.minecraft.target,Copper Eye,Copper Eye,Copper Eye,,Copper Eye,Медный глаз,Měděné oko,Kupfernes Auge,Œil de cuivre,Ojo de cobre,Bakır Göz,Ojo de cobre,铜眼靶,Kobber Øje,Miedziane Oko,Мідне око,Eye o' copper,Occhio di Rame,ǝʎƎ ɹǝddoƆ,Kupfernes Aug,coppr eye,Rézszem,Copper Eye,Copper Eye
item.minecraft.redstone,Electric Wire,Electric Wire,Electric Wire,,Electric Wire,Электрический провод,Vodič,Elektrischer Draht,Fil électrique,Cable eléctrico,Elektrik Teli,Cable eléctrico,电线,Elektrisk Ledning,Elektryczny drut,Електричний дріт,Electric wire,Filo Elettrico,ǝɹᴉM ɔᴉɹʇɔǝꞁƎ,Elektrischer Droht,Spicy String,Vezeték,Sparkalne Wire,Electric Wire
item.minecraft.quartz,Quartz,Quartz,Quartz,,Quartz,Кварц,Křemen,Quartz,Quartz,Cuarzo,Kuvars,Cuarzo,石英,Kvartz,Kwarc,Кварц,White rock,Quarzo,zʇɹɐnꝹ,Quartz,Shiny Rock,Quartz,Quartz,Quartz
item.minecraft.blaze_powder,Raw Estus,Raw Estus,Raw Estus,,Raw Estus,Сырой эстус,Surový estus,Rohes Estus,Estus brut,Estus en bruto,Ham Estus,Estus en bruto,生原素,Rå Estus,Surowy Rój,Сирий естус,Raw estus,Estro Puro,snʇsƎ ʍɐᴚ,Rohes Estus,unprocesd drink,Nyers Estus,Raw Hellfire,Raw Estus
item.minecraft.glowstone_dust,Estus Ash,Estus Ash,Estus Ash,,Estus Ash,Пепел эстуса,Estusový popel,Estus-Asche,Cendres d'Estus,Cenizas de estus,Estus Külü,Ceniza de Estus,原素灰烬,Estus Støv,,Попіл естусу,Ash o' estus,Estro in Polvere,ɥsⱯ snʇsƎ,Estus-Äsche,Drink Dust,Estus Hamu,Hellfire Ash,Estus Ash
item.kleispack.estus_flask,Estus Flask,Estus Flask,Estus Flask,,Estus Flask,Фляга эстуса,Lahvička estusu,Estus-Flakon,Fiole d'Estus,Frasco de estus,Estus Şişesi,Frasco de Estus,原素瓶,Estus Flaske,,Фляга естусу,Flask o' estus,Fiala d'Estro,ʞsɐꞁℲ snʇsƎ,Estus-Fläscheli,HEALE BOTTL,Estus Palack,Hellfire Flash,Estus Flask
item.minecraft.cookie,Cheese,Cheese,Cheese,,Cheese,Сыр,Sýr,Käse,Fromage,Queso,Peynir,Queso,奶酪,Ost,Ser,Сир,Cheddarrr,Formaggio,ǝsǝǝɥƆ,Kääs,CHEEZ,Sajt,Milkcurd,Cheese
item.minecraft.gunpowder,Sulfur Chunk,Sulfur Chunk,Sulphur Chunk,,Sulfur Chunk,Кусок серы,Hrouda síry,Schwefelbrocken,Morceau de soufre,Pedazo de azufre,Kükürt Parçası,Trozo de azufre,硫块,Svovl portion,,Шматок сірки,Chunk o' sulphur,Manciata di Zolfo,ʞunɥƆ ɹnɟꞁnS,Schwefelbrocke,big stinky rok,Szulfur darab,Sulfur Chunk,Sulphur Chunk
item.minecraft.blaze_rod,Stabilised Estus,Stabilized Estus,Stabilised Estus,,Stabilized Estus,Стабилизированный эстус,Stabilizovaný estus,Stabilisiertes Estus,Estus stable,Estus estabilizado,Stabilize Estus,Estus estabilizado,稳定原素,Stabiliseret Estus,,Стабілізований естус,Stabilised estus,Estro Stabile,snʇsƎ pǝsᴉꞁᴉqɐʇS,Stabilisiertes Estus,drink but stabl,Stabilizált Estus,Stabilised Hellfire,Stabilised Estus
item.minecraft.ender_pearl,Stable Void,Stable Void,Stable Void,,Stable Void,Концентрированная пустота,Stabillizovaná prázdnota,Stabile Leere,Vide stable ,Vacío estable,Stabil Boşluk,Vacío estable,稳定虚空,Stabiliseret tomrum,,Стабільна порожнеча,Stable void,Vuoto Stabile,pᴉoɅ ǝꞁqɐʇS,Stabili Leer,safeish nofin,Stabil Űrkapocs,Stable Void,Stable Void
item.minecraft.flint_and_steel,Fire Starter,Fire Starter,Fire Starter,,Fire Starter,Кремниевое огниво,Křesadlo,Feueranzünder,Allume-feu,Encendedor,Ateş Başlatıcı,Chispero,点火器,Strygestål,Rozpałka,Кресало,Fire starter,Diavolina,ɹǝʇɹɐʇS ǝɹᴉℲ,Füürahzünder,make da fire,Tűzindító,Fire Starter,Fire Starter
item.minecraft.disc_fragment_5,Disc Fragment,Disc Fragment,Disc Fragment,,Disc Fragment,Осколки пластинок,Úlomek hudebního disku,Plattenbruchstück,Éclat de disque ,Fragmento de disco,Disk Parçası,Fragmento de disco,唱片残片,Pladefragment,Fragment Dysku,Уламок платівки,Piece o' shanty,Frammento di Vinile,ʇuǝɯᵷɐɹℲ ɔsᴉᗡ,Plattebruchstück,music disc crumbz,Lemezdarabka,Shive Shard,Disc Fragment
item.minecraft.disc_fragment_5.desc,Used to craft Music Discs,Used to craft Music Discs,Used to craft Music Discs,,Used to craft Music Discs,Используются в создании музыкальных пластинок,Používá se k výrobě hudebních disků,Wird zum Herstellen von Schallplatten verwendet,Permet de fabriquer des disques,Para craftear discos de música,Müzik Diski üretmek için kullanılır,Se usa para fabricar discos de música,用于合成音乐唱片,Brugt til at skabe Musikplader,Używany do twożenia Płyt Muzycznych,Використовується для створення платівок,Used for craftin' shanties,Usato per Fabbricare Vinili,sɔsᴉᗡ ɔᴉsnW ʇɟɐɹɔ oʇ pǝs∩,Wird zum Härstelle vo Schallplatte bruucht,make da music,Lemezek barkácsolására használható,For crafting Song Shives,Used to craft Music Discs
block.minecraft.shulker_box,Sack,Sack,Sack,,Sack,Сумка,Vak,Sack,Sacoche,Saco grande,Çuval,Bolso ,皮革袋,Sæk,Worek,Мішок,Sack,Sacca,ʞɔɐS,Säckli,bag o stuff,Zsák,Bag,Sack
block.minecraft.white_shulker_box,White Sack,White Sack,White Sack,,White Sack,Белая сумка,Bílý vak,Weißer Sack,Sacoche blanche,Saco grande blanco,Beyaz Çuval,Bolso blanco,白色皮革袋,Hvid Sæk,Biały worek,Білий мішок,White sack,Sacca Bianca,ʞɔɐS ǝʇᴉɥM,Wisses Säckli,WITE BAG,Fehér Zsák,White Bag,White Sack
block.minecraft.light_gray_shulker_box,Light Grey Sack,Light Gray Sack,Light Grey Sack,,Light Grey Sack,Светло-серая сумка,Světle šedý vak,Hellgrauer Sack,Sacoche gris clair,Saco grande gris claro,Açık Gri Çuval,Bolso gris claro,淡灰色皮革袋,Lysegrå Sæk,Jasnoszary Worek,Світло-сірий мішок,Light Grey sack,Sacca Grigio Chiaro,ʞɔɐS ʎǝɹ⅁ ʇɥᵷᴉꞀ,Hellgraues Säckli,LITE GREY BAG,Világos Szürke Zsák,Light Gray Bag,Light Grey Sack
block.minecraft.gray_shulker_box,Grey Sack,Gray Sack,Grey Sack,,Grey Sack,Серая сумка,Šedý vak,Grauer Sack,Sacoche grise,Saco grande gris,Gri Çuval,Bolso gris,灰色皮革袋,Grå Sæk,Szary worek,Сірий мішок,Grey sack,Sacca Grigia,ʞɔɐS ʎǝɹ⅁,Graues Säckli,GREY BAG,Szürke Zsák,Gray Bag,Grey Sack
block.minecraft.black_shulker_box,Black Sack,Black Sack,Black Sack,,Black Sack,Чёрная сумка,Černý vak,Schwarzer Sack,Sacoche noire,Saco grande negro,Siyah Çuval,Bolso negro,黑色皮革袋,Sort Sæk,Czarny worek,Чорний мішок,Black sack,Sacca Nera,ʞɔɐS ʞɔɐꞁᗺ,Schwarzes Säckli,BLAK BAG,Fekete Zsák,Black Bag,Black Sack
block.minecraft.brown_shulker_box,Brown Sack,Brown Sack,Brown Sack,,Brown Sack,Коричневая сумка,Hnědý vak,Brauner Sack,Sacoche marron,Saco grande marrón,Kahverengi Çuval,Bolso marrón,棕色皮革袋,Brun Sæk,Brązowy worek,Коричневий мішок,Brown sack,Sacca Marrone,ʞɔɐS uʍoɹᗺ,Brunes Säckli,BROUN BAG,Barna Zsák,Brown Bag,Brown Sack
block.minecraft.red_shulker_box,Red Sack,Red Sack,Red Sack,,Red Sack,Красная сумка,Červený vak,Roter Sack,Sacoche rouge,Saco grande rojo,Kırmızı Çuval,Bolso rojo,红色皮革袋,Rød Sæk,Czerwony worek,Червоний мішок,Scarlet sack,Sacca Rossa,ʞɔɐS pǝᴚ,Rotes Säckli,RED BAG,Vörös Zsák,Red Bag,Red Sack
block.minecraft.orange_shulker_box,Orange Sack,Orange Sack,Orange Sack,,Orange Sack,Оранжевая сумка,Oranžový vak,Oranger Sack,Sacoche orange,Saco grande naranja,Turuncu Çuval,Bolso naranja,橙色皮革袋,Orange Sæk,Pomarańczowy worek,Помаранчевий мішок,Orange sack,Sacca Arancione,ʞɔɐS ǝᵷuɐɹO,Oranges Säckli,ORENG BAG,Narancs Zsák,Yellowred Bag,Orange Sack
block.minecraft.yellow_shulker_box,Yellow Sack,Yellow Sack,Yellow Sack,,Yellow Sack,Жёлтая сумка,Žlutý vak,Gelber Sack,Sacoche jaune,Saco grande amarillo,Sarı Çuval,Bolso amarillo,黄色皮革袋,Gul Sæk,Żółty worek,Жовтий мішок,Yellow sack,Sacca Gialla,ʞɔɐS ʍoꞁꞁǝ⅄,Gälbes Säckli,YLOW BAG,Sárga Zsák,Yellow Bag,Yellow Sack
block.minecraft.lime_shulker_box,Lime Sack,Lime Sack,Lime Sack,,Lime Sack,Лаймовая сумка,Světle zelený vak,Hellgrüner Sack,Sacoche vert clair,Saco grande verde lima,Limon Yeşili Çuval,Bolso verde lima,黄绿色皮革袋,Limegrøn Sæk,Jasnozielony worek,Лаймовий мішок,Light green sack,Sacca Lime,ʞɔɐS ǝɯᴉꞀ,Hellgrüenes Säckli,LAIM BAG,Lime Zöld Zsák,Light Green Bag,Lime Sack
block.minecraft.green_shulker_box,Green Sack,Green Sack,Green Sack,,Green Sack,Зелёная сумка,Zelený vak,Grüner Sack,Sacoche verte,Saco grande verde,Yeşil Çuval,Bolso verde,绿色皮革袋,Grøn Sæk,Zielony worek,Зелений мішок,Green sack,Sacca Verde,ʞɔɐS uǝǝɹ⅁,Grünes Säckli,GREN BAG,Zöld Zsák,Green Bag,Green Sack
block.minecraft.cyan_shulker_box,Cyan Sack,Cyan Sack,Cyan Sack,,Cyan Sack,Бирюзовая сумка,Azurový vak,Türkiser Sack,Sacoche cyan,Saco grande cian,Camgöbeği Çuval,Bolso cian,青色皮革袋,Cyan Sæk,Cyjanowy worek,Бірюзовий мішок,Ocean blue sack,Sacca Ciano,ʞɔɐS uɐʎƆ,Türkises Säckli,SAYAN BAG,Ciánkék Zsák,Teal Bag,Cyan Sack
block.minecraft.light_blue_shulker_box,Light Blue Sack,Light Blue Sack,Light Blue Sack,,Light Blue Sack,Голубая сумка,Světle modrý vak,Hellblauer Sack,Sacoche bleu clair,Saco grande celeste,Açık Mavi Çuval,Bolso azul claro,淡蓝色皮革袋,Lyseblå Sæk,Jasnoniebieski worek,Блакитний мішок,Light Blue sack,Sacca Azzurra,ʞɔɐS ǝnꞁᗺ ʇɥᵷᴉꞀ,Hellblaues Säckli,LAIGHT BLU BAG,Világoskék Zsák,Light Bloe Bag,Light Blue Sack
block.minecraft.blue_shulker_box,Blue Sack,Blue Sack,Blue Sack,,Blue Sack,Синяя сумка,Modrý vak,Blauer Sack,Sacoche bleue,Saco grande azul,Mavi Çuval,Bolso azul,蓝色皮革袋,Blå Sæk,Niebieski worek,Синій мішок,Blue sack,Sacca Blu,ʞɔɐS ǝnꞁᗺ,Blaues Säckli,BLU BAG,Kék Zsák,Bloe Bag,Blue Sack
block.minecraft.purple_shulker_box,Purple Sack,Purple Sack,Purple Sack,,Purple Sack,Фиолетовая сумка,Fialový vak,Violetter Sack,Sacoche violette,Saco grande morado,Mor Çuval,Bolso morado,紫色皮革袋,Lilla Sæk,Fioletowy worek,Фіолетовий мішок,Purple sack,Sacca Viola,ʞɔɐS ǝꞁdɹnԀ,Violettes Säckli,PURRP BAG,Lila Zsák,Purple Bag,Purple Sack
block.minecraft.magenta_shulker_box,Magenta Sack,Magenta Sack,Magenta Sack,,Magenta Sack,Пурпурная сумка,Purpurový vak,Magenta Sack,Sacoche magenta,Saco grande magenta,Macenta Çuval,Bolso magenta,品红色皮革袋,Magentarød Sæk,Magentowy worek,Пурпурний мішок,Light purple sack,Sacca Magenta,ʞɔɐS ɐʇuǝᵷɐW,Magentanes Säckli,MEOWENTA BAG,Magenta Zsák,Mallow Bag,Magenta Sack
block.minecraft.pink_shulker_box,Pink Sack,Pink Sack,Pink Sack,,Pink Sack,Розовая сумка,Růžový vak,Rosa Sack,Sacoche rose,Saco grande rosado,Pembe Çuval,Bolso rosa,粉红色皮革袋,Lyserød Sæk,Różowy worek,Рожевий мішок,Pink sack,Sacca Rosa,ʞɔɐS ʞuᴉԀ,Pinkes Säckli,PAW BAG,Rózsaszin Zsák,Bleak Red Bag,Pink Sack
item.minecraft.nether_wart,Hellspore,Hellspore,Hellspore,,Hellspore,Адские споры,Pekelné spory,Höllenspore,Champignon infernal,Espora infernal,Cehennem Sporu,Espora infernal,地狱孢子,Helvedspore,,Пекельна спора,Hellspore,Spora Infernale,ǝɹodsꞁꞁǝH,Höllespore,Hell Fungus,Pokolspóra,Hellseed,Hellspore
item.minecraft.netherite_horse_armor,Adamant Horse Armor,Adamant Horse Armor,Adamant Horse Armor,,Adamant Horse Armour,Адамантиевая конская броня,Adamantová zbroj pro koně,Adamanter Rossharnisch,Armure pour cheval en adamant,Armadura de adamanto para caballos,Adamantin At Zırhı,Armadura de adamante para caballo,精金马铠,Ubøjelig Hesterustning,,Адамантові кінські обладунки,Brumby armor o' adamant,Bardatura di Adamanto,ɹoɯɹⱯ ǝsɹoH ʇuɐɯɐpⱯ,Adamanti Rossharnisch,HORS BONK ARMR,Adamant Lópáncél,Toughhurst Horse Harweed,Adamant Horse Armor
item.minecraft.netherite_nautilus_armor,Adamant Nautilus Armor,Adamant Nautilus Armor,Adamant Nautilus Armor,,Adamant Nautilus Armour,Адамантиевая броня наутилуса,Adamantová loděnčí zbroj,Adamanter Nautiluspanzer,Armure pour nautile en adamant,Armadura de adamanto para nautilo,Adamantin Nautilus Zırhı,Armadura de adamante para nautilo,精金鹦鹉螺铠甲,Ubøjelig Nautilrustning,,Адамантові обладунки навтилуса,Sea beast's clothin' o' adamant,Armatura per Nautili di Adamanto,ɹoɯɹⱯ snꞁᴉʇnɐN ʇuɐɯɐpⱯ,Adamante Nautiluspanzer,SNAIL HORS BONK ARMR,Adamant Nautilusz Páncél,Toughhurst Shipperfish Harweed,Adamant Nautilus Armor
item.minecraft.nether_brick,Hellbrick,Hellbrick,Hellbrick,,Hellbrick,Адский кирпич,Pekelcihla,Höllenziegel,Brique infernale,Ladrillo infernal,Cehennem Tuğlası,Ladrillo infernal,狱砖,Helvedsmursten,,Пекельна цеглина,Brick o' hell,Mattone Infernale,ʞɔᴉɹqꞁꞁǝH,Hölleziegel,HEL BRIK,Pokoltégla,Helltile,Hellbrick
block.minecraft.nether_sprouts,Warped Sprouts,Warped Sprouts,Warped Sprouts,,Warped Sprouts,Искажённые ростки,Přízračné výhonky,Wirrsprossen,Pousses biscornues,Brotes distorsionados,Çarpık Filizler,Brotes distorsionados,诡异芽,Forskruet skud,,Химерні паростки,Twisted sprouts,Germoglio Corrotto,sʇnoɹdS pǝdɹɐM,Wirrsprosse,spoky nethr plant babiez,Egvetemedett Hajtás,Warped Sprouts,Warped Sprouts
block.minecraft.nether_wart_block,Hellspore Block,Hellspore Block,Hellspore Block,,Hellspore Block,Блок адских спор,Blok pekelných spor,Höllensporenblock,Bloc de champignon infernal,Bloque de esporas infernales,Cehennem Sporu Bloğu,Bloque de esporas infernales,地狱孢子块,Helvedsspore,,Блок пекельних спор,Chunk o' hellspore,Blocco di Spora Infernale,ʞɔoꞁᗺ ǝɹodsꞁꞁǝH,Höllesporeblock,BIG HEL FUNGUZ,Pokolspóra blokk,Hellseed Block,Hellspore Block
block.minecraft.netherrack,Hellstone,Hellstone,Hellstone,,Hellstone,Адский камень,Pekelkámen,Höllenstein,Pierre infernale,Piedra infernal,Cehennem Taşı,Roca infernal,狱石,Helvedssten,,Пекельний камінь,Stone o' hell,Pietra Infernale,ǝuoʇsꞁꞁǝH,Höllestei,HEL ROK,Pokolkő,Hellstone,Hellstone
block.minecraft.nether_bricks,Hellbricks,Hellbricks,Hellbricks,,Hellbricks,Адские кирпичи,Pekelcihly,Höllenziegel,Briques infernales,Ladrillos infernales,Cehennem Tuğlası,Ladrillos infernales,狱砖块,Helvedsmursten,,Пекельна цегла,Bricks o' hell,Mattoni Infernali,sʞɔᴉɹqꞁꞁǝH,Hölleziegel,HEL BRIKS,Pokoltégla,Helltiles,Hellbricks
block.minecraft.cracked_nether_bricks,Cracked Hellbricks,Cracked Hellbricks,Cracked Hellbricks,,Cracked Hellbricks,Потрескавшиеся адские кирпичи,Popraskané pekelcihly,Rissige Höllenziegel,Briques infernales craquelées,Ladrillos infernales agrietados,Kırık Cehennem Tuğlası,Ladrillos infernales agrietados,裂纹狱砖块,Revnede Helvedsmursten,,Тріснута пекельна цегла,Cracked bricks o' hell,Mattoni Infernali Crepati,sʞɔᴉɹqꞁꞁǝH pǝʞɔɐɹƆ,Rissiger Hölleziegel,BREAKED HEL BRIKS,Repedezett Pokoltégla,Cracked Helltiles,Cracked Hellbricks
block.minecraft.nether_brick_stairs,Hellbrick Stairs,Hellbrick Stairs,Hellbrick Stairs,,Hellbrick Stairs,Ступеньки из адского кирпича,Pekelcihlové schody,Höllenziegeltreppe,Escaliers en briques infernales,Escaleras de ladrillos infernales,Cehennem Tuğla Merdiveni,Escaleras de ladrillos infernales,狱砖楼梯,Helvedsmurstenstrappe,,Сходи з пекельної цегли,Stairs o' brick o' hell,Scalini di Mattoni Infernali,sɹᴉɐʇS ʞɔᴉɹqꞁꞁǝH,Hölleziegelträppe,HEL BRIKS CLIMBY,Pokoltégla Lépcső,Helltile Stairs,Hellbrick Stairs
block.minecraft.nether_brick_slab,Hellbrick Slab,Hellbrick Slab,Hellbrick Slab,,Hellbrick Slab,Плита из адского кирпича,Pekelcihlový půlblok,Höllenziegelstufe,Dalle en briques infernales,Losa de ladrillos infernales,Cehennem Tuğla Basamağı,Losa de ladrillos infernales,狱砖台阶,Helvedsmurstensflise,,Плита з пекельної цегли,Slab o' brick o' hell,Lastra di Mattoni Infernali,qɐꞁS ʞɔᴉɹqꞁꞁǝH,Hölleziegelstufe,SMOL HEL BRIK,Pokoltégla Lap,Helltile Halfclot,Hellbrick Slab
block.minecraft.nether_brick_wall,Hellbrick Wall,Hellbrick Wall,Hellbrick Wall,,Hellbrick Wall,Ограда из адского кирпича,Pekelcihlová zídka,Höllenziegelmauer,Muret en briques infernales,Pared de ladrillos infernales,Cehennem Tuğla Duvarı,Muro de ladrillos infernales,狱砖墙,Helvedsmurstensvæg,,Стіна з пекельної цегли,Wall o' brick o' hell,Muro di Mattoni Infernali,ꞁꞁɐM ʞɔᴉɹqꞁꞁǝH,Hölleziegelmuure,HEL BRIKS WOL,Pokoltégla Fal,Helltile Wall,Hellbrick Wall
block.minecraft.nether_brick_fence,Hellbrick Fence,Hellbrick Fence,Hellbrick Fence,,Hellbrick Fence,Забор из адского кирпича,Pekelcihlový plot,Höllenziegelzaun,Barrière en briques infernales,Valla de ladrillos infernales,Cehennem Tuğla Çiti,Valla de ladrillos infernales,狱砖栅栏,Helvedsmurstenshegn,,Паркан із пекельної цегли,Picket o' brick o'hell,Staccionata di Mattoni Infernali,ǝɔuǝℲ ʞɔᴉɹqꞁꞁǝH,Hölleziegelhaag,HEL BRIKS FENZ,Pokoltéglakerítés,Helltile Edder,Hellbrick Fence
block.minecraft.chiseled_nether_bricks,Chiseled Hellbricks,Chiseled Hellbricks,Chiseled Hellbricks,,Chiselled Hellbricks,Резные адские кирпичи,Opracované pekelcihly,Gemeißelte Höllenziegel,Briques infernales taillées,Ladrillos infernales cincelados,Yontulmuş Cehennem Taşı,Ladrillos infernales cincelados,雕纹狱砖块,Mejslede Helvedsmursten,,Різьблена пекельна цегла,Carv'd bricks o' hell,Mattoni Infernali Cesellati,sʞɔᴉɹqꞁꞁǝH pǝꞁǝsᴉɥƆ,Gemeisselte Hölleziegel,HEL BRIKS BUT FANCY,Faragott Pokoltégla,Graved Helltiles,Chiseled Hellbricks
block.minecraft.red_nether_bricks,Red Hellbricks,Red Hellbricks,Red Hellbricks,,Red Hellbricks,Красные адские кирпичи,Červené pekelcihly,Rote Höllenziegel,Briques infernales rouges,Ladrillos infernales rojos,Kırmızı Cehennem Tuğlası,Ladrillos infernales rojos,红狱砖块,Røde Helvedsmursten,,Червона пекельна цегла,Scarlet bricks o' hell,Mattoni Infernali Rossi,sʞɔᴉɹqꞁꞁǝH pǝᴚ,Rote Hölleziegel,RED HEL BRIKS,Vörös Pokoltégla,Red Helltiles,Red Hellbricks
block.minecraft.red_nether_brick_stairs,Red Hellbrick Stairs,Red Hellbrick Stairs,Red Hellbrick Stairs,,Red Hellbrick Stairs,Ступеньки из красного адского кирпича,Schody z červených pekelcihel,Rote Höllenziegeltreppe,Escaliers en briques infernales rouges,Escaleras de ladrillos infernales rojos,Kırmızı Cehennem Tuğla Merdiveni,Escaleras de ladrillos infernales rojos,红狱砖楼梯,Rød Helvedsmurstenstrappe,,Сходи з червоної пекельної цегли,Stairs o' scarlet brick o' hell,Scalini di Mattoni Infernali Rossi,sɹᴉɐʇS ʞɔᴉɹqꞁꞁǝH pǝᴚ,Roti Hölleziegelträppe,RED HEL BRIKS CLIMBY,Vörös Pokoltégla Lépcső,Red Helltile Stairs,Red Hellbrick Stairs
